"row_index","Act Number","chapter_index","chapter","dialogue_index","line_index","speaker","line","happiness","ambitious","surprise","anger","sadness","fear","neutral"
"128","2","10","Forgotten Battlefields","17","9","Verso","Changing your life also counts. Can’t always shoulder the world’s problems, you know? That’ll drain you fast.","0.0","0.0","0.0","0.0","0.3","0.0","0.7"
"129","2","10","Forgotten Battlefields","17","10","Maelle","Gustave would probably say, if more of us cared, then it would lighten the load for everyone.","0.2","0.0","0.0","0.0","0.3","0.0","0.5"
"130","2","10","Forgotten Battlefields","17","11","Verso","He sounds like a good guy.","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"131","2","10","Forgotten Battlefields","17","12","Maelle","Wait. I kept Gustave’s. So you can have mine. You’ll need one if you want to be an official member of our merry crew.","0.2","0.0","0.0","0.0","0.3","0.0","0.5"
"132","2","10","Forgotten Battlefields","17","13","Verso","I gotta say, I didn’t take you for an “official” kind of person.","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"133","2","10","Forgotten Battlefields","17","14","Maelle","Welcome to the Disaster Expedition.","0.5","0.0","0.0","0.0","0.0","0.0","0.5"
"134","2","10","Forgotten Battlefields","17","15","Verso","Thank you.","0.6","0.0","0.0","0.0","0.0","0.0","0.4"
"0","2","11","Monoco’s Station","0","0","Verso","Follow the tracks, they’ll lead us to Monoco.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"1","2","11","Monoco’s Station","0","1","Maelle","A train. Gustave would have liked to see that.","0.0","0.0","0.0","0.0","0.3","0.0","0.7"
"2","2","11","Monoco’s Station","0","2","Lune","Is it true, before the Fracture, Lumière had trains running throughout the continent?","0.0","0.0","0.4","0.0","0.0","0.0","0.6"
"3","2","11","Monoco’s Station","0","3","Verso","Always running late, but running, yes.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"4","2","11","Monoco’s Station","2","0","Verso","If Monoco’s not here, that means– Slow as ever, mon vieux.","0.0","0.0","0.0","0.3","0.0","0.0","0.7"
"5","2","11","Monoco’s Station","2","1","Monoco","Your reflexes remain sharp as ever. I approve.","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"6","2","11","Monoco’s Station","2","2","Esquie","MOMO!","0.5","0.0","0.3","0.0","0.0","0.0","0.2"
"7","2","11","Monoco’s Station","2","3","Monoco","Esquie! Did Verso pull you into another adventure? Mmm. New friends?","0.4","0.0","0.3","0.0","0.0","0.0","0.3"
"8","2","11","Monoco’s Station","2","4","Lune","You speak our language?","0.0","0.0","0.5","0.0","0.0","0.0","0.5"
"9","2","11","Monoco’s Station","2","5","Verso","We had a lot of time to kill, so I taught him.","0.3","0.0","0.0","0.0","0.0","0.0","0.7"
"10","2","11","Monoco’s Station","2","6","Monoco","Ladies. Could I OW– interest you in a duel?","0.4","0.0","0.3","0.0","0.0","0.0","0.3"
"11","2","11","Monoco’s Station","2","7","Maelle","Yep, definitely a Gestral.","0.3","0.0","0.3","0.0","0.0","0.0","0.4"
"12","2","11","Monoco’s Station","2","8","Verso","No point trying to talk until we’ve calmed Monoco down with a “relaxing” fight. Be careful though, Monoco’s fighting style is a bit… peculiar.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"13","2","11","Monoco’s Station","3","0","Noco","(gibberish) Woo, woo, woo, woo, woo! NEVRON!! Oh, hi.","0.5","0.0","0.3","0.0","0.0","0.0","0.2"
"14","2","11","Monoco’s Station","3","1","Monoco","No distractions, son! I’m really busy beating up strangers.","0.0","0.0","0.0","0.3","0.0","0.0","0.7"
"15","2","11","Monoco’s Station","3","2","Maelle","Noco! What’re you doing here?","0.0","0.0","0.4","0.0","0.0","0.0","0.6"
"16","2","11","Monoco’s Station","3","3","Noco","(gibberish) Even with Esquie, you’re still so slow! Oh! Where’s the man with the weird arm?","0.0","0.0","0.4","0.0","0.0","0.0","0.6"
"17","2","11","Monoco’s Station","3","4","Verso","Uh. Noco, you said Nevron?","0.0","0.0","0.3","0.0","0.0","0.0","0.7"
"18","2","11","Monoco’s Station","3","5","Noco","(gibberish) Oh, yeah! A Stalact is approaching! The Grandis are taking cover. Come on, come on!","0.0","0.0","0.4","0.0","0.0","0.0","0.6"
"19","2","11","Monoco’s Station","3","6","Monoco","Oh. Hm. A Stalact.","0.0","0.0","0.3","0.0","0.0","0.0","0.7"
"20","2","11","Monoco’s Station","4","0","Monoco","Friends of Verso. As “Honoured Guests,” the first fight is yours! Defeat the Stalact with your fearsome talents!","0.0","0.4","0.0","0.0","0.0","0.0","0.6"
"21","2","11","Monoco’s Station","4","1","Sciel","Right. Oh. You’re serious.","0.0","0.0","0.5","0.0","0.0","0.0","0.5"
"22","2","11","Monoco’s Station","4","2","Verso","Yes, he is. You little coward.","0.0","0.0","0.0","0.4","0.0","0.0","0.6"
"23","2","11","Monoco’s Station","5","0","Monoco","You’ve found worthy friends, Verso.","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"24","2","11","Monoco’s Station","5","1","Verso","Jealous?","0.3","0.0","0.0","0.0","0.0","0.0","0.7"
"25","2","11","Monoco’s Station","5","2","Sciel","What are you doing?","0.0","0.0","0.4","0.0","0.0","0.0","0.6"
"26","2","11","Monoco’s Station","5","3","Monoco","I just need… the foot. Ahah!","0.4","0.0","0.3","0.0","0.0","0.0","0.3"
"27","2","11","Monoco’s Station","5","4","Verso","He transforms by collecting Nevron feet. Don’t ask me how it works, I’ve never understood.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"28","2","11","Monoco’s Station","5","5","Monoco","Now that we’ve had some good battles to warm the spirits, to what do we owe the pleasure of your company?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"29","2","11","Monoco’s Station","5","6","Verso","We are heading for Old Lumière.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"30","2","11","Monoco’s Station","5","7","Monoco","Ok, bye.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"31","2","11","Monoco’s Station","5","8","Verso","Hey, come on. Hey! Hey, look, I know we failed before, but– Look, you doofus, don’t you recognize her?","0.0","0.0","0.3","0.3","0.0","0.0","0.4"
"32","2","11","Monoco’s Station","5","9","Monoco","Of course, I do–","0.0","0.0","0.3","0.0","0.0","0.0","0.7"
"33","2","11","Monoco’s Station","5","10","Verso","Then you know what that means. This our shot, it might be our only shot.","0.0","0.4","0.3","0.0","0.0","0.0","0.3"
"34","2","11","Monoco’s Station","5","11","Monoco","This is YOUR only shot. Out of question. I will never join you again.","0.0","0.0","0.0","0.4","0.3","0.0","0.3"
"35","2","11","Monoco’s Station","5","12","Verso","There will be a lot of fighting though.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"36","2","11","Monoco’s Station","5","13","Monoco","Oh yeah, that’s true.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"37","2","11","Monoco’s Station","5","14","Verso","Yeah, that’s true.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"38","2","11","Monoco’s Station","5","15","Monoco","There will be a lot of fighting.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"39","2","11","Monoco’s Station","5","16","Verso","Exactly.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"40","2","11","Monoco’s Station","5","17","Monoco","Count me in then.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"41","2","11","Monoco’s Station","5","18","Verso","Good.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"42","2","11","Monoco’s Station","5","19","Monoco","Good.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"43","2","11","Monoco’s Station","5","20","Verso","Good.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"44","2","11","Monoco’s Station","5","21","Monoco","Good.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"45","2","11","Monoco’s Station","5","22","Verso","Yes, good.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"46","2","11","Monoco’s Station","5","23","Maelle","Noco’s coming too.","0.3","0.0","0.3","0.0","0.0","0.0","0.4"
"47","2","11","Monoco’s Station","5","24","Verso","You are???","0.0","0.0","0.5","0.0","0.0","0.0","0.5"
"48","2","11","Monoco’s Station","5","25","Noco","(gibberish) Not a lot of merchants go to Old Lumière! There will be tons of rare shiny treasure and then I shall be– THE UNDISPUTED. TOP. MERCHANT. IN THE WORLD!","0.0","0.6","0.0","0.0","0.0","0.0","0.4"
"49","2","11","Monoco’s Station","5","26","Monoco","As a responsible parent, this is a superb idea. Let us go. To Old Lumière.","0.3","0.0","0.0","0.0","0.0","0.0","0.7"
"0","2","12","Old Lumière","0","0","Monoco","Welcome, my friends, to Old Lumière.","0.0","0.7","0.0","0.0","0.0","0.0","0.3"
"1","2","12","Old Lumière","0","1","Maelle","Is anyone still here?","0.0","0.0","0.6","0.0","0.0","0.0","0.4"
"2","2","12","Old Lumière","0","2","Verso","Just Nevrons.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"3","2","12","Old Lumière","0","3","Sciel","So this is where our piece of Lumière used to be. Before the Fracture ripped apart the world and threw us into the sea.","0.0","0.0","0.0","0.0","0.5","0.0","0.5"
"4","2","12","Old Lumière","0","4","Lune","We’re lucky it did, that’s probably the only reason we survived.","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"5","2","12","Old Lumière","0","5","Verso","The heart of the Paintress is in the centre, let’s go.","0.0","0.7","0.0","0.0","0.0","0.0","0.3"
"6","2","12","Old Lumière","1","0","Lune","Hm. We’ll need a way forward.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"7","2","12","Old Lumière","1","1","Verso","The heart is in the centre of the city. Alright, show off a bit, Monoco.","0.0","0.6","0.0","0.0","0.0","0.0","0.4"
"8","2","12","Old Lumière","1","2","Monoco","Just admit you can’t do it yourself.","0.0","0.5","0.0","0.0","0.0","0.0","0.5"
"9","2","12","Old Lumière","1","3","Verso","Putain! MONOCO!","0.0","0.0","0.0","0.8","0.0","0.2","0.0"
"10","2","12","Old Lumière","2","0","Lune","Monoco, why the hell did you-","0.0","0.0","0.7","0.3","0.0","0.0","0.0"
"11","2","12","Old Lumière","2","1","Monoco","Sorry. I fucked up. I just wanted to show off.","0.0","0.0","0.0","0.0","0.7","0.0","0.3"
"12","2","12","Old Lumière","2","2","Sciel","We just have to regroup, the others should be fine. Verso said the heart is in the centre of Old Lumière, right?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"13","2","12","Old Lumière","2","3","Lune","Right. Okay. Monoco, stop crying, we have to move.","0.0","0.0","0.0","0.4","0.4","0.2","0.0"
"14","2","12","Old Lumière","2","4","Monoco","Yes. Sorry.","0.0","0.0","0.0","0.0","0.6","0.0","0.4"
"15","2","12","Old Lumière","3","0","Sciel","How exactly did our piece of Lumière end up on an island, when the rest of the city is here?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"16","2","12","Old Lumière","3","1","Monoco","One of the great mysteries.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"17","2","12","Old Lumière","3","2","Lune","I wish we had more time, there’s so much to study here.","0.0","0.0","0.0","0.0","0.5","0.0","0.5"
"18","2","12","Old Lumière","3","3","Sciel","So, Monoco, what was life like before the Fracture?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"19","2","12","Old Lumière","3","4","Monoco","The world was smaller and cosier. Livelier. There was many more of us Gestrals back then. The Fracture tore our villages apart. Only a fraction of a fraction survived. Our forests are filled with Gestrals awaiting rebirth.","0.0","0.0","0.0","0.0","0.7","0.0","0.3"
"20","2","12","Old Lumière","4","0","Sciel","Doesn’t that look like one of Esquie’s stones?","0.0","0.0","0.6","0.0","0.0","0.0","0.4"
"21","2","12","Old Lumière","4","1","Lune","Oh, yeah.","0.5","0.0","0.0","0.0","0.0","0.0","0.5"
"22","2","12","Old Lumière","4","2","Sciel","Let’s bring him a gift. I was surprised you agreed so readily to Verso’s plans.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"23","2","12","Old Lumière","4","3","Lune","He seems to be our best bet for now. We lack too much information.","0.0","0.5","0.0","0.0","0.0","0.0","0.5"
"24","2","12","Old Lumière","4","4","Sciel","Do you trust him?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"25","2","12","Old Lumière","4","5","Lune","I trust that he wants to reach the Paintress. So for now, our interests are aligned.","0.0","0.5","0.0","0.0","0.0","0.0","0.5"
"26","2","12","Old Lumière","4","6","Sciel","He has been helpful. Still, I have this feeling he’s hiding something.","0.0","0.0","0.0","0.0","0.0","0.6","0.4"
"27","2","12","Old Lumière","4","7","Lune","Monoco, how did you meet Verso?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"28","2","12","Old Lumière","4","8","Monoco","Hm. I don’t really remember. I feel like I’ve always known Verso.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"29","2","12","Old Lumière","4","9","Lune","He mentioned travelling with other Expeditions.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"30","2","12","Old Lumière","4","10","Monoco","Quite a few.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"31","2","12","Old Lumière","4","11","Lune","How many? What happened to them?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"32","2","12","Old Lumière","4","12","Monoco","Hmmm… Hmmm… What happened to them…","0.0","0.0","0.0","0.0","0.5","0.0","0.5"
"33","2","12","Old Lumière","4","13","Sciel","Maybe ask Verso when we find him.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"34","2","12","Old Lumière","4","14","Lune","Yeah, okay. Finding them comes first. Any idea what this is?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"35","2","12","Old Lumière","4","15","Monoco","I’m afraid not. This is my first time here as well.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"36","2","12","Old Lumière","4","16","Sciel","58. They were the ones that Verso was travelling with?","0.0","0.0","0.5","0.0","0.0","0.0","0.5"
"37","2","12","Old Lumière","4","17","Lune","I believe so. They made it surprisingly far. An Axon. Interesting. Verso is… Is this true?","0.0","0.0","0.7","0.3","0.0","0.0","0.0"
"38","2","12","Old Lumière","4","18","Sciel","Maelle’s with him.","0.0","0.0","0.0","0.0","0.0","0.6","0.4"
"39","2","12","Old Lumière","4","19","Lune","We need to go. NOW.","0.0","0.0","0.0","0.5","0.0","0.5","0.0"
"40","2","12","Old Lumière","4","20","Monoco","Verso would never harm her.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"41","2","12","Old Lumière","5","0","Verso","Can you stand? Monoco gets a bit carried away sometimes.","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"42","2","12","Old Lumière","5","1","Maelle","My back hurts, but I’m fine.","0.0","0.0","0.0","0.0","0.3","0.0","0.7"
"43","2","12","Old Lumière","5","2","Verso","Good. The others are probably heading toward the centre of the city. We’ll rejoin them there.","0.0","0.3","0.0","0.0","0.0","0.0","0.7"
"44","2","12","Old Lumière","5","3","Noco","(gibberish) And find treasure along the way!","0.8","0.0","0.0","0.0","0.0","0.0","0.2"
"45","2","12","Old Lumière","5","4","Maelle","Feels like home.","0.7","0.0","0.0","0.0","0.0","0.0","0.3"
"46","2","12","Old Lumière","5","5","Verso","yeah, feels like home. You ok?","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"47","2","12","Old Lumière","5","6","Maelle","Monoco fits well in the Disaster Expedition, eh?","0.5","0.0","0.0","0.0","0.0","0.0","0.5"
"48","2","12","Old Lumière","5","7","Verso","Yeah, he does. After you.","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"49","2","12","Old Lumière","6","0","Maelle","Speaking of home, where’d you live in Lumière?","0.0","0.0","0.0","0.0","0.0","0.0","1.0"
"50","2","12","Old Lumière","6","1","Verso","Above a bakery near the centre. Um… Angelique’s Boulangerie! I ate there every morning. I wonder if it’s still there.","0.3","0.0","0.0","0.0","0.0","0.0","0.7"
"51","2","12","Old Lumière","6","2","Maelle","It’s called “Mathilde”s” now. When this is over, you should go and visit.","0.4","0.0","0.0","0.0","0.0","0.0","0.6"
"52","2","12","Old Lumière","8","0","Maelle","We’re a pretty good team. Verso? VERSO? Putain. What- Where did he go? Verso, where did you go… I need to find Lune and Sciel. Quickly.","0.0","0.0","0.0","0.0","0.4","0.4","0.2"
"53","2","12","Old Lumière","8","1","Noco","(gibberish) Hihihi. I’m still here! Don’t worry, Verso runs off all the time. He’s always ditching me and Monoco. He’ll be back.","0.7","0.0","0.0","0.0","0.0","0.0","0.3"
"54","2","12","Old Lumière","9","0","Verso","I knew you’d open the door for her. Merde.","0.0","0.0","0.3","0.4","0.0","0.0","0.3"
"55","2","12","Old Lumière","9","1","Renoir","Really, Verso? This was your plan? How many times must you hurt our family.","0.0","0.0","0.0","0.5","0.3","0.0","0.2"
"56","2","12","Old Lumière","9","2","Verso","No. No, you don’t get to lecture ME on family.","0.0","0.0","0.0","0.7","0.0","0.0","0.3"
